timestamp,instance,cpu,memory,latency_ms,rps
1700000030.0,cache-service-1,0.0968,0.6827,1.9422,468.2186
1700000030.0,database-1,0.2576,0.5914,8.5037,303.0647
1700000030.0,frontend-1,0.1409,0.4167,11.0582,194.8141
1700000030.0,order-service-1,0.2936,0.555,22.2708,184.2592
1700000030.0,payment-service-1,0.2012,0.4482,16.0876,160.4151
1700000031.0,cache-service-1,0.0986,0.6714,2.0587,485.6753
1700000031.0,database-1,0.2458,0.5892,7.701,295.6564
1700000031.0,frontend-1,0.147,0.3962,11.1554,205.8881
1700000031.0,order-service-1,0.3062,0.5555,28.1976,176.9
1700000031.0,payment-service-1,0.204,0.4448,16.4047,166.1042
1700000032.0,cache-service-1,0.0955,0.7341,2.4679,467.0145
1700000032.0,database-1,0.261,0.5894,8.4271,301.4039
1700000032.0,frontend-1,0.1307,0.4006,13.5479,201.3317
1700000032.0,order-service-1,0.328,0.5418,29.706,179.8199
1700000032.0,payment-service-1,0.1867,0.4548,21.0613,160.8514
1700000033.0,cache-service-1,0.1011,0.7015,1.5619,530.4662
1700000033.0,database-1,0.2738,0.618,8.3449,300.9173
1700000033.0,frontend-1,0.1476,0.4127,12.9921,193.0553
1700000033.0,order-service-1,0.2931,0.5539,23.6295,183.8095
1700000033.0,payment-service-1,0.2202,0.4681,19.2667,155.7439
1700000034.0,cache-service-1,0.1049,0.683,1.9035,489.8346
1700000034.0,database-1,0.2472,0.604,8.8718,302.9158
1700000034.0,frontend-1,0.1377,0.4051,12.9793,205.1153
1700000034.0,order-service-1,0.2901,0.5483,23.918,184.776
1700000034.0,payment-service-1,0.1814,0.4458,20.4495,157.7549
1700000035.0,cache-service-1,0.1068,0.7116,1.6215,486.9658
1700000035.0,database-1,0.2742,0.5794,7.5123,300.9445
1700000035.0,frontend-1,0.152,0.4132,10.8181,200.7629
1700000035.0,order-service-1,0.3115,0.5465,22.7262,177.4729
1700000035.0,payment-service-1,0.1878,0.4498,19.9504,157.483
1700000036.0,cache-service-1,0.1033,0.6715,1.6241,518.6354
1700000036.0,database-1,0.2477,0.605,6.7969,291.2648
1700000036.0,frontend-1,0.1588,0.3995,12.7526,200.063
1700000036.0,order-service-1,0.3174,0.5437,19.1883,174.7173
1700000036.0,payment-service-1,0.2054,0.4522,17.4893,165.6085
1700000037.0,cache-service-1,0.0969,0.6834,2.172,489.2919
1700000037.0,database-1,0.2527,0.5823,6.788,293.8926
1700000037.0,frontend-1,0.1666,0.4037,11.6479,197.4505
1700000037.0,order-service-1,0.3034,0.5514,26.7811,191.0059
1700000037.0,payment-service-1,0.1967,0.4739,14.5144,161.0592
1700000038.0,cache-service-1,0.0963,0.7073,1.7307,487.4909
1700000038.0,database-1,0.2504,0.5834,10.5183,310.5173
1700000038.0,frontend-1,0.1562,0.4032,12.6105,199.1197
1700000038.0,order-service-1,0.3038,0.5474,22.3539,178.9797
1700000038.0,payment-service-1,0.2146,0.453,20.959,164.9044
1700000039.0,cache-service-1,0.1115,0.7033,2.0356,493.8906
1700000039.0,database-1,0.2655,0.595,8.5306,284.643
1700000039.0,frontend-1,0.1466,0.4117,12.6424,208.2281
1700000039.0,order-service-1,0.2924,0.5477,20.7893,180.0054
1700000039.0,payment-service-1,0.2084,0.448,18.1897,155.4511
1700000040.0,cache-service-1,0.0958,0.7002,2.158,494.6337
1700000040.0,database-1,0.259,0.6141,7.6215,289.6113
1700000040.0,frontend-1,0.1331,0.402,11.1239,200.5466
1700000040.0,order-service-1,0.2899,0.5473,25.9664,178.0375
1700000040.0,payment-service-1,0.2103,0.4429,16.854,158.0349
1700000041.0,cache-service-1,0.1022,0.6846,2.2304,473.1081
1700000041.0,database-1,0.2478,0.6042,6.7926,303.2965
1700000041.0,frontend-1,0.1562,0.4019,11.9177,199.4612
1700000041.0,order-service-1,0.2997,0.5605,24.3405,177.3375
1700000041.0,payment-service-1,0.2087,0.4553,19.8986,154.5391
1700000042.0,cache-service-1,0.1056,0.6976,1.8147,511.518
1700000042.0,database-1,0.2542,0.587,7.8117,305.752
1700000042.0,frontend-1,0.1367,0.4044,11.7489,203.09
1700000042.0,order-service-1,0.2666,0.5676,23.4684,176.8431
1700000042.0,payment-service-1,0.1976,0.4549,17.7438,167.4601
1700000043.0,cache-service-1,0.0988,0.723,1.9594,500.096
1700000043.0,database-1,0.2301,0.5903,8.2359,286.9174
1700000043.0,frontend-1,0.1627,0.4017,11.5716,199.4632
1700000043.0,order-service-1,0.3251,0.5586,20.2501,177.7394
1700000043.0,payment-service-1,0.2092,0.4423,18.6436,149.0891
1700000044.0,cache-service-1,0.0971,0.7015,2.1452,492.7572
1700000044.0,database-1,0.2616,0.5821,7.8505,301.659
1700000044.0,frontend-1,0.1382,0.4103,12.3501,193.3551
1700000044.0,order-service-1,0.3083,0.5408,23.37,172.5938
1700000044.0,payment-service-1,0.1964,0.4302,18.3882,168.8904
1700000045.0,cache-service-1,0.0978,0.6677,1.904,498.9526
1700000045.0,database-1,0.2519,0.5992,9.2177,298.301
1700000045.0,frontend-1,0.147,0.4028,12.5334,198.7165
1700000045.0,order-service-1,0.2963,0.5428,26.8227,171.6015
1700000045.0,payment-service-1,0.2012,0.458,17.8979,151.6354
1700000046.0,cache-service-1,0.0992,0.7102,2.0454,483.7345
1700000046.0,database-1,0.2786,0.6112,8.122,324.9558
1700000046.0,frontend-1,0.1478,0.3879,11.7994,200.4049
1700000046.0,order-service-1,0.2764,0.5576,27.4632,172.3138
1700000046.0,payment-service-1,0.1935,0.439,15.6498,162.1132
1700000047.0,cache-service-1,0.1005,0.6969,2.0616,494.1688
1700000047.0,database-1,0.2418,0.5952,7.8002,300.161
1700000047.0,frontend-1,0.1538,0.3941,11.6475,196.5382
1700000047.0,order-service-1,0.2906,0.5587,23.2258,179.1591
1700000047.0,payment-service-1,0.1898,0.4563,19.9819,160.8143
1700000048.0,cache-service-1,0.1097,0.6705,1.8612,509.8294
1700000048.0,database-1,0.2305,0.598,8.0571,297.7574
1700000048.0,frontend-1,0.1497,0.4068,13.2998,191.5309
1700000048.0,order-service-1,0.2802,0.5549,22.0576,190.3174
1700000048.0,payment-service-1,0.199,0.4521,17.6822,158.2345
1700000049.0,cache-service-1,0.0963,0.7236,2.0729,469.7372
1700000049.0,database-1,0.242,0.6064,8.3358,311.0543
1700000049.0,frontend-1,0.152,0.398,11.7902,201.749
1700000049.0,order-service-1,0.3082,0.543,24.1853,183.0759
1700000049.0,payment-service-1,0.2014,0.4491,19.5108,156.4423
1700000050.0,cache-service-1,0.103,0.7171,1.9986,498.6471
1700000050.0,database-1,0.2368,0.5956,7.4708,308.9985
1700000050.0,frontend-1,0.148,0.3977,13.297,199.5377
1700000050.0,order-service-1,0.3083,0.546,25.9669,179.0499
1700000050.0,payment-service-1,0.2129,0.4521,15.4733,157.6619
1700000051.0,cache-service-1,0.0937,0.7076,2.1573,503.8579
1700000051.0,database-1,0.2437,0.5863,7.963,294.0004
1700000051.0,frontend-1,0.157,0.3969,12.5483,197.1214
1700000051.0,order-service-1,0.3164,0.5388,24.1128,183.1326
1700000051.0,payment-service-1,0.2168,0.4371,15.7115,162.2572
1700000052.0,cache-service-1,0.1079,0.7118,2.1433,483.9957
1700000052.0,database-1,0.2533,0.6061,8.1702,302.7392
1700000052.0,frontend-1,0.1557,0.3805,9.5553,192.8621
1700000052.0,order-service-1,0.3013,0.5457,21.6661,188.748
1700000052.0,payment-service-1,0.1979,0.4518,19.6812,170.2238
1700000053.0,cache-service-1,0.0997,0.7026,1.7509,499.2837
1700000053.0,database-1,0.2342,0.5946,8.6096,303.2196
1700000053.0,frontend-1,0.1571,0.402,13.3986,194.1062
1700000053.0,order-service-1,0.3182,0.5437,24.0563,178.3097
1700000053.0,payment-service-1,0.2183,0.4432,18.8662,162.0085
1700000054.0,cache-service-1,0.1005,0.6889,1.7708,482.7173
1700000054.0,database-1,0.2636,0.5905,7.0299,308.5857
1700000054.0,frontend-1,0.1546,0.3997,11.3607,183.5528
1700000054.0,order-service-1,0.2882,0.548,22.2889,174.1517
1700000054.0,payment-service-1,0.2204,0.4345,18.5064,156.0779
1700000055.0,cache-service-1,0.1009,0.6827,2.2352,494.6282
1700000055.0,database-1,0.2711,0.6161,7.2527,290.7079
1700000055.0,frontend-1,0.14,0.3918,13.4496,209.6412
1700000055.0,order-service-1,0.2908,0.5618,24.8207,178.4163
1700000055.0,payment-service-1,0.1983,0.457,14.3421,158.1448
1700000056.0,cache-service-1,0.0968,0.7113,2.1468,515.0328
1700000056.0,database-1,0.2579,0.6042,7.337,302.3095
1700000056.0,frontend-1,0.1472,0.3958,9.3184,206.4854
1700000056.0,order-service-1,0.2853,0.5496,29.747,184.902
1700000056.0,payment-service-1,0.1953,0.4726,19.8915,155.9659
1700000057.0,cache-service-1,0.0977,0.7147,2.1703,506.2368
1700000057.0,database-1,0.2349,0.5989,8.6884,317.2457
1700000057.0,frontend-1,0.1513,0.3985,11.7489,203.1387
1700000057.0,order-service-1,0.2728,0.5456,24.7039,181.9804
1700000057.0,payment-service-1,0.1994,0.4478,17.1051,160.3905
1700000058.0,cache-service-1,0.1027,0.7055,2.1999,493.7872
1700000058.0,database-1,0.2578,0.5818,7.7427,312.9213
1700000058.0,frontend-1,0.1434,0.4057,11.254,200.8351
1700000058.0,order-service-1,0.277,0.5695,28.814,176.1823
1700000058.0,payment-service-1,0.1899,0.4356,18.4411,161.0911
1700000059.0,cache-service-1,0.103,0.7066,1.8086,516.5943
1700000059.0,database-1,0.27,0.5966,7.5531,298.2802
1700000059.0,frontend-1,0.1473,0.4072,13.1244,203.9089
1700000059.0,order-service-1,0.2958,0.5509,27.6245,183.5505
1700000059.0,payment-service-1,0.2024,0.4534,20.1168,158.3722
1700000060.0,cache-service-1,0.095,0.6955,2.3852,488.4865
1700000060.0,database-1,0.2657,0.5871,8.0502,306.2756
1700000060.0,frontend-1,0.1474,0.3951,12.5303,193.9378
1700000060.0,order-service-1,0.3168,0.5438,26.2976,176.9794
1700000060.0,payment-service-1,0.1991,0.449,19.8179,162.9475
1700000061.0,cache-service-1,0.0944,0.6801,1.7692,487.7849
1700000061.0,database-1,0.2634,0.6022,8.8922,293.0561
1700000061.0,frontend-1,0.148,0.3966,10.1626,207.3205
1700000061.0,order-service-1,0.2839,0.5365,25.7711,185.6343
1700000061.0,payment-service-1,0.2082,0.4547,20.7612,157.1819
1700000062.0,cache-service-1,0.0917,0.7078,1.9316,509.5973
1700000062.0,database-1,0.274,0.613,8.2827,295.1311
1700000062.0,frontend-1,0.1584,0.4087,13.0045,201.7365
1700000062.0,order-service-1,0.2869,0.5534,28.2707,176.4487
1700000062.0,payment-service-1,0.2067,0.4685,19.3073,163.17
1700000063.0,cache-service-1,0.1011,0.7113,2.6287,489.8478
1700000063.0,database-1,0.2421,0.6045,7.2453,293.1057
1700000063.0,frontend-1,0.143,0.4004,9.6011,196.0321
1700000063.0,order-service-1,0.2831,0.5456,26.1773,182.5199
1700000063.0,payment-service-1,0.201,0.455,17.4674,159.6319
1700000064.0,cache-service-1,0.0962,0.7021,1.9327,474.9855
1700000064.0,database-1,0.2503,0.627,6.747,300.5854
1700000064.0,frontend-1,0.1366,0.4125,14.2434,206.4615
1700000064.0,order-service-1,0.3223,0.548,23.2629,172.6539
1700000064.0,payment-service-1,0.1994,0.4581,18.791,158.8672
1700000065.0,cache-service-1,0.1084,0.682,1.833,514.0397
1700000065.0,database-1,0.2261,0.5845,7.8896,305.4134
1700000065.0,frontend-1,0.1546,0.4095,12.6324,194.2968
1700000065.0,order-service-1,0.2939,0.5449,27.0204,183.764
1700000065.0,payment-service-1,0.1955,0.4349,18.3199,152.742
1700000066.0,cache-service-1,0.0946,0.702,2.0479,488.4347
1700000066.0,database-1,0.25,0.6039,9.3875,306.5291
1700000066.0,frontend-1,0.1444,0.3962,12.35,204.8221
1700000066.0,order-service-1,0.2995,0.5486,28.5382,180.0933
1700000066.0,payment-service-1,0.18,0.4746,17.3681,157.667
1700000067.0,cache-service-1,0.1017,0.7014,2.1637,501.2008
1700000067.0,database-1,0.2582,0.5906,6.1258,303.2893
1700000067.0,frontend-1,0.1421,0.3873,12.1692,200.6904
1700000067.0,order-service-1,0.3071,0.5615,24.5043,171.2208
1700000067.0,payment-service-1,0.2076,0.4554,16.0546,168.9884
1700000068.0,cache-service-1,0.0959,0.714,2.1381,484.7585
1700000068.0,database-1,0.2439,0.6072,8.8308,293.6287
1700000068.0,frontend-1,0.1451,0.3897,13.5355,205.312
1700000068.0,order-service-1,0.2982,0.5358,24.5518,179.9299
1700000068.0,payment-service-1,0.2047,0.4336,19.2601,158.6219
1700000069.0,cache-service-1,0.1049,0.7077,1.7937,499.8607
1700000069.0,database-1,0.2438,0.6021,7.3341,295.7628
1700000069.0,frontend-1,0.1463,0.3855,12.5373,211.2032
1700000069.0,order-service-1,0.2936,0.5546,23.9686,166.5876
1700000069.0,payment-service-1,0.1902,0.4644,21.9421,159.9467
1700000070.0,cache-service-1,0.0958,0.7111,1.8122,504.2312
1700000070.0,database-1,0.2501,0.5907,8.4735,299.4149
1700000070.0,frontend-1,0.1631,0.409,12.0923,192.2368
1700000070.0,order-service-1,0.2852,0.5616,26.9985,173.8979
1700000070.0,payment-service-1,0.2005,0.4431,15.9443,151.7775
1700000071.0,cache-service-1,0.0993,0.6992,1.9197,481.1673
1700000071.0,database-1,0.2535,0.5931,8.545,301.9118
1700000071.0,frontend-1,0.1466,0.4072,11.0978,195.793
1700000071.0,order-service-1,0.3008,0.5581,24.5264,180.6032
1700000071.0,payment-service-1,0.2027,0.4471,18.4576,161.0461
1700000072.0,cache-service-1,0.0916,0.7182,2.2895,502.2752
1700000072.0,database-1,0.263,0.6017,8.6385,309.069
1700000072.0,frontend-1,0.147,0.4038,13.6738,206.6308
1700000072.0,order-service-1,0.3233,0.5662,26.5648,175.1188
1700000072.0,payment-service-1,0.2065,0.4586,19.6069,157.377
1700000073.0,cache-service-1,0.1039,0.6928,2.1532,529.4761
1700000073.0,database-1,0.2386,0.5956,8.0845,311.9436
1700000073.0,frontend-1,0.1748,0.4041,12.1678,199.2554
1700000073.0,order-service-1,0.2726,0.5502,25.4377,187.5487
1700000073.0,payment-service-1,0.1795,0.4494,18.4252,154.0909
1700000074.0,cache-service-1,0.1063,0.7025,2.1223,497.8118
1700000074.0,database-1,0.2459,0.5806,8.5642,309.3744
1700000074.0,frontend-1,0.1546,0.3935,11.2245,192.4289
1700000074.0,order-service-1,0.2966,0.5655,26.6416,176.2292
1700000074.0,payment-service-1,0.1853,0.4523,18.8303,158.8881
1700000075.0,cache-service-1,0.0982,0.6925,1.9534,485.3339
1700000075.0,database-1,0.2529,0.605,8.204,301.0966
1700000075.0,frontend-1,0.1597,0.3978,12.0203,210.5769
1700000075.0,order-service-1,0.2787,0.5277,26.2584,178.7944
1700000075.0,payment-service-1,0.2191,0.4587,19.3607,163.8973
1700000076.0,cache-service-1,0.0949,0.7014,2.4101,481.2195
1700000076.0,database-1,0.2495,0.5875,8.4807,308.2205
1700000076.0,frontend-1,0.143,0.3999,13.6186,200.4872
1700000076.0,order-service-1,0.2844,0.555,29.8844,172.5355
1700000076.0,payment-service-1,0.1955,0.4473,18.9048,161.3944
1700000077.0,cache-service-1,0.1029,0.726,1.9898,487.3656
1700000077.0,database-1,0.2511,0.618,7.8571,306.0395
1700000077.0,frontend-1,0.151,0.3985,11.5063,205.4274
1700000077.0,order-service-1,0.2923,0.5477,20.7666,178.7603
1700000077.0,payment-service-1,0.198,0.4511,16.9993,153.6778
1700000078.0,cache-service-1,0.1016,0.7075,1.856,502.9622
1700000078.0,database-1,0.2437,0.5973,8.0715,294.6263
1700000078.0,frontend-1,0.1421,0.4149,11.7438,201.0417
1700000078.0,order-service-1,0.3189,0.5617,22.4778,177.1198
1700000078.0,payment-service-1,0.229,0.4505,19.4331,161.2985
1700000079.0,cache-service-1,0.0987,0.7004,2.0496,504.7651
1700000079.0,database-1,0.2172,0.5935,7.349,283.09
1700000079.0,frontend-1,0.143,0.3821,14.1019,196.8023
1700000079.0,order-service-1,0.2919,0.5578,24.3088,183.3389
1700000079.0,payment-service-1,0.1962,0.4488,17.2987,164.004
1700000080.0,cache-service-1,0.097,0.6643,2.0044,514.0384
1700000080.0,database-1,0.2404,0.5867,7.4763,278.6648
1700000080.0,frontend-1,0.1419,0.3936,12.789,196.9091
1700000080.0,order-service-1,0.3101,0.5346,31.0912,175.0452
1700000080.0,payment-service-1,0.1891,0.4614,15.9047,161.1112
1700000081.0,cache-service-1,0.1139,0.692,1.604,500.0102
1700000081.0,database-1,0.241,0.5882,8.3732,308.729
1700000081.0,frontend-1,0.1527,0.4024,10.122,196.5132
1700000081.0,order-service-1,0.3114,0.5371,25.9935,174.7303
1700000081.0,payment-service-1,0.2084,0.4413,19.2894,163.4284
1700000082.0,cache-service-1,0.0999,0.6968,1.7375,478.74
1700000082.0,database-1,0.2759,0.5892,6.4078,302.0965
1700000082.0,frontend-1,0.1456,0.4003,11.8969,192.2892
1700000082.0,order-service-1,0.2683,0.5486,27.7827,177.5457
1700000082.0,payment-service-1,0.2015,0.4562,16.794,155.874
1700000083.0,cache-service-1,0.0968,0.7111,2.0839,502.7837
1700000083.0,database-1,0.2333,0.6218,7.9931,297.0846
1700000083.0,frontend-1,0.1545,0.4048,11.7824,203.5642
1700000083.0,order-service-1,0.3283,0.5557,24.2876,173.9449
1700000083.0,payment-service-1,0.1887,0.4423,16.7755,153.7213
1700000084.0,cache-service-1,0.0982,0.697,1.7781,473.2102
1700000084.0,database-1,0.2606,0.6081,7.6893,299.7516
1700000084.0,frontend-1,0.1506,0.4052,12.6002,198.8131
1700000084.0,order-service-1,0.2924,0.541,26.1901,189.3831
1700000084.0,payment-service-1,0.2004,0.4567,19.9538,159.527
1700000085.0,cache-service-1,0.0905,0.6901,2.1936,496.5553
1700000085.0,database-1,0.2635,0.5893,8.4105,292.9311
1700000085.0,frontend-1,0.1445,0.4052,12.7193,191.5358
