timestamp,instance,cpu,memory,latency_ms,rps
1700000010.0,payment-service-1,0.1824,0.44,19.8318,150.7153
1700000010.0,cache-service-1,0.1003,0.6758,1.8362,520.0552
1700000010.0,database-1,0.2661,0.6535,7.8455,291.6487
1700000011.0,frontend-1,0.1455,0.4073,12.2649,189.1561
1700000011.0,order-service-1,0.3027,0.5591,32.5524,195.0148
1700000011.0,payment-service-1,0.1829,0.4414,15.0731,155.8651
1700000011.0,cache-service-1,0.1032,0.7603,1.6355,486.9171
1700000011.0,database-1,0.1856,0.5935,6.9376,293.6467
1700000012.0,frontend-1,0.1325,0.3972,9.3634,185.3295
1700000012.0,order-service-1,0.3639,0.4985,21.7096,194.6953
1700000012.0,payment-service-1,0.2581,0.4149,17.2635,162.3909
1700000012.0,cache-service-1,0.1173,0.6507,1.8774,515.5468
1700000012.0,database-1,0.263,0.585,7.8662,283.5013
1700000013.0,frontend-1,0.1452,0.392,12.3483,194.4467
1700000013.0,order-service-1,0.3141,0.5905,25.4663,182.8141
1700000013.0,payment-service-1,0.2011,0.45,16.5569,162.2155
1700000013.0,cache-service-1,0.099,0.8047,2.7867,507.7169
1700000013.0,database-1,0.2271,0.5555,9.1911,303.153
1700000014.0,frontend-1,0.1596,0.3477,13.3912,204.5442
1700000014.0,order-service-1,0.2667,0.5311,25.7912,180.4197
1700000014.0,payment-service-1,0.1942,0.4469,17.496,161.0679
1700000014.0,cache-service-1,0.1147,0.5717,1.8816,503.5302
1700000014.0,database-1,0.2589,0.5851,6.2433,303.9359
1700000015.0,frontend-1,0.1845,0.354,13.2957,196.7147
1700000015.0,order-service-1,0.2982,0.5079,23.9966,190.4004
1700000015.0,payment-service-1,0.2117,0.502,20.3548,163.0736
1700000015.0,cache-service-1,0.1174,0.7219,2.414,494.0686
1700000015.0,database-1,0.252,0.5721,8.9896,285.8604
1700000016.0,frontend-1,0.1656,0.3943,13.7569,207.5087
1700000016.0,order-service-1,0.3546,0.5792,20.2839,179.4644
1700000016.0,payment-service-1,0.1766,0.4345,21.0225,164.4627
1700000016.0,cache-service-1,0.093,0.6493,2.0164,475.6688
1700000016.0,database-1,0.2299,0.6125,9.1553,307.3051
1700000017.0,frontend-1,0.1042,0.4091,12.1081,204.1389
1700000017.0,order-service-1,0.3485,0.4675,23.2267,184.7273
1700000017.0,payment-service-1,0.1684,0.4943,18.7367,165.9261
1700000017.0,cache-service-1,0.0943,0.7407,2.5342,504.6576
1700000017.0,database-1,0.257,0.6108,7.1367,298.2297
1700000018.0,frontend-1,0.1469,0.4115,13.4997,189.4146
1700000018.0,order-service-1,0.2962,0.6093,22.7692,173.422
1700000018.0,payment-service-1,0.204,0.4753,18.0229,169.3027
1700000018.0,cache-service-1,0.1086,0.7421,2.2771,546.5531
1700000018.0,database-1,0.2438,0.5199,9.6043,294.5076
1700000019.0,frontend-1,0.1522,0.4393,9.5966,187.4835
1700000019.0,order-service-1,0.252,0.5182,26.3189,184.1935
1700000019.0,payment-service-1,0.2055,0.4076,13.3798,160.3805
1700000019.0,cache-service-1,0.0953,0.723,2.351,502.7648
1700000019.0,database-1,0.2728,0.6092,8.5301,291.5439
1700000020.0,frontend-1,0.1464,0.4059,13.2308,196.0626
1700000020.0,order-service-1,0.3156,0.5394,24.6474,186.6362
1700000020.0,payment-service-1,0.1601,0.4111,15.0356,143.6647
1700000020.0,cache-service-1,0.0932,0.7375,1.8576,503.9558
1700000020.0,database-1,0.2827,0.6531,7.9309,316.243
1700000021.0,frontend-1,0.1518,0.3749,11.1084,185.1946
1700000021.0,order-service-1,0.2734,0.5357,27.4108,193.7662
1700000021.0,payment-service-1,0.1724,0.4618,15.9189,163.3229
1700000021.0,cache-service-1,0.0987,0.6085,2.4641,487.9
1700000021.0,database-1,0.234,0.5572,7.3457,305.1347
1700000022.0,frontend-1,0.1462,0.4099,12.5429,213.2066
1700000022.0,order-service-1,0.2897,0.4909,28.2017,177.3481
1700000022.0,payment-service-1,0.2223,0.4615,17.7377,162.4414
1700000022.0,cache-service-1,0.1195,0.8038,2.0347,503.2038
1700000022.0,database-1,0.2823,0.5662,8.3331,299.6896
1700000023.0,frontend-1,0.1563,0.375,9.6156,179.2702
1700000023.0,order-service-1,0.2665,0.5317,24.1204,195.4978
1700000023.0,payment-service-1,0.2221,0.4211,18.6954,157.1505
1700000023.0,cache-service-1,0.0972,0.7093,2.3096,493.2148
1700000023.0,database-1,0.2819,0.5543,8.0063,331.1721
1700000024.0,frontend-1,0.1545,0.443,12.1373,205.8078
1700000024.0,order-service-1,0.2983,0.5432,22.6616,183.4424
1700000024.0,payment-service-1,0.183,0.47,20.1706,162.5657
1700000024.0,cache-service-1,0.0971,0.7227,1.8457,518.7109
1700000024.0,database-1,0.1951,0.5866,6.0092,282.0593
1700000025.0,frontend-1,0.1773,0.4269,10.9208,184.975
1700000025.0,order-service-1,0.2111,0.5283,32.2612,183.4791
1700000025.0,payment-service-1,0.1888,0.464,14.8781,157.9187
1700000025.0,cache-service-1,0.101,0.6957,2.3954,506.8929
1700000025.0,database-1,0.27,0.5725,8.8978,319.5472
1700000026.0,frontend-1,0.1306,0.3734,14.0037,198.0866
1700000026.0,order-service-1,0.3421,0.5323,29.3651,181.0519
1700000026.0,payment-service-1,0.2052,0.4969,17.2765,153.4121
1700000026.0,cache-service-1,0.0955,0.7226,1.2171,512.7494
1700000026.0,database-1,0.2338,0.6459,5.6057,290.5612
1700000027.0,frontend-1,0.1163,0.3752,12.3715,198.2077
1700000027.0,order-service-1,0.2924,0.5436,25.6102,171.9317
1700000027.0,payment-service-1,0.2141,0.4699,18.7701,163.8957
1700000027.0,cache-service-1,0.103,0.8018,1.9565,493.8583
1700000027.0,database-1,0.2274,0.5587,6.7555,289.3344
1700000028.0,frontend-1,0.1486,0.41,12.0767,192.3446
1700000028.0,order-service-1,0.327,0.5796,24.5211,174.7767
1700000028.0,payment-service-1,0.211,0.4556,15.1037,159.5241
1700000028.0,cache-service-1,0.1026,0.655,2.0949,470.9036
1700000028.0,database-1,0.2901,0.6499,7.7475,304.3615
1700000029.0,frontend-1,0.1018,0.3653,11.5593,189.2787
1700000029.0,order-service-1,0.3214,0.6299,21.4702,173.3003
1700000029.0,payment-service-1,0.2047,0.4983,15.5553,161.7433
1700000029.0,cache-service-1,0.1182,0.6174,1.3595,491.5279
1700000029.0,database-1,0.2344,0.6325,8.2417,278.7005
1700000030.0,frontend-1,0.1603,0.3827,13.9117,193.7241
1700000030.0,order-service-1,0.2809,0.5716,27.2888,183.5848
1700000030.0,payment-service-1,0.1663,0.4661,15.9314,161.6469
1700000030.0,cache-service-1,0.0858,0.7223,1.5967,474.3473
1700000030.0,database-1,0.2714,0.6097,7.386,317.4141
1700000031.0,frontend-1,0.1412,0.401,12.4034,193.8033
1700000031.0,order-service-1,0.3141,0.5287,23.7651,190.9011
1700000031.0,payment-service-1,0.1792,0.3776,21.2219,177.8453
1700000031.0,cache-service-1,0.0959,0.6032,1.8448,494.2755
1700000031.0,database-1,0.2443,0.5555,8.5796,306.2941
1700000032.0,frontend-1,0.1201,0.421,15.079,201.7196
1700000032.0,order-service-1,0.2899,0.5443,26.8458,166.1546
1700000032.0,payment-service-1,0.2033,0.4383,21.6957,158.7808
1700000032.0,cache-service-1,0.1167,0.6448,2.2936,506.388
1700000032.0,database-1,0.2239,0.6071,9.2125,296.1145
1700000033.0,frontend-1,0.1162,0.3995,10.6464,196.5766
1700000033.0,order-service-1,0.2976,0.4818,20.153,183.8565
1700000033.0,payment-service-1,0.1895,0.3731,19.5697,161.9066
1700000033.0,cache-service-1,0.0929,0.6342,2.4179,506.987
1700000033.0,database-1,0.3215,0.6168,8.3877,297.9969
1700000034.0,frontend-1,0.1663,0.4188,13.8776,194.7868
1700000034.0,order-service-1,0.2869,0.5308,27.3724,191.987
1700000034.0,payment-service-1,0.1908,0.4373,18.6282,158.2797
1700000034.0,cache-service-1,0.1095,0.5874,1.5866,484.3517
1700000034.0,database-1,0.1804,0.5615,7.0848,297.5867
1700000035.0,frontend-1,0.1723,0.3926,10.4538,199.4305
1700000035.0,order-service-1,0.3315,0.511,22.2683,184.4684
1700000035.0,payment-service-1,0.1956,0.4694,17.9727,164.9116
1700000035.0,cache-service-1,0.0896,0.6994,1.8947,475.6822
1700000035.0,database-1,0.2031,0.6274,7.649,287.7326
1700000036.0,frontend-1,0.1481,0.4338,8.5789,185.0336
1700000036.0,order-service-1,0.2723,0.6084,25.8478,186.1385
1700000036.0,payment-service-1,0.1772,0.4164,18.8956,160.4079
1700000036.0,cache-service-1,0.1055,0.6906,2.1391,503.1624
1700000036.0,database-1,0.2733,0.6323,6.3801,273.0328
1700000037.0,frontend-1,0.17,0.4356,10.4691,181.4016
1700000037.0,order-service-1,0.303,0.5872,30.3928,184.1304
1700000037.0,payment-service-1,0.1926,0.4232,18.0229,157.9051
1700000037.0,cache-service-1,0.0898,0.8024,2.8926,522.721
1700000037.0,database-1,0.2224,0.6342,8.6396,305.3105
1700000038.0,frontend-1,0.175,0.4191,13.11,206.3691
1700000038.0,order-service-1,0.3102,0.4787,25.2509,175.5505
1700000038.0,payment-service-1,0.1744,0.5005,21.458,169.5145
1700000038.0,cache-service-1,0.1026,0.7675,2.006,504.0559
1700000038.0,database-1,0.2172,0.6159,8.0604,284.3682
1700000039.0,frontend-1,0.149,0.3976,14.6963,208.9421
1700000039.0,order-service-1,0.3003,0.56,25.1326,178.3767
1700000039.0,payment-service-1,0.1784,0.4455,16.5078,151.2478
1700000039.0,cache-service-1,0.1051,0.7196,1.1066,497.5463
1700000039.0,database-1,0.2799,0.6424,9.0258,300.467
1700000040.0,frontend-1,0.1331,0.3675,12.5169,203.7928
1700000040.0,order-service-1,0.3386,0.594,24.6033,170.0464
1700000040.0,payment-service-1,0.1936,0.4565,17.5958,155.9547
1700000040.0,cache-service-1,0.1025,0.6748,1.686,506.2291
1700000040.0,database-1,0.2379,0.6098,8.2732,286.3269
1700000041.0,frontend-1,0.1404,0.4431,10.2569,178.8335
1700000041.0,order-service-1,0.2441,0.5512,25.0928,179.0591
1700000041.0,payment-service-1,0.2243,0.3698,18.7919,170.9301
1700000041.0,cache-service-1,0.0887,0.681,1.6236,482.1131
1700000041.0,database-1,0.2402,0.6571,9.8374,295.9687
1700000042.0,frontend-1,0.1881,0.4011,14.6305,199.067
1700000042.0,order-service-1,0.3039,0.5646,34.5366,186.8103
1700000042.0,payment-service-1,0.1859,0.4791,17.2763,156.5717
1700000042.0,cache-service-1,0.1091,0.7016,2.1393,500.2797
1700000042.0,database-1,0.2601,0.617,6.063,307.9989
1700000043.0,frontend-1,0.1304,0.3567,11.9124,200.8398
1700000043.0,order-service-1,0.2792,0.5832,20.9735,176.7445
1700000043.0,payment-service-1,0.1883,0.4486,18.5577,152.9447
1700000043.0,cache-service-1,0.1072,0.7032,1.054,460.8282
1700000043.0,database-1,0.2496,0.5912,7.8966,299.6642
1700000044.0,frontend-1,0.1545,0.4284,10.3333,188.2803
1700000044.0,order-service-1,0.2672,0.5616,28.7348,176.5493
1700000044.0,payment-service-1,0.15,0.3989,16.3339,156.0959
1700000044.0,cache-service-1,0.0959,0.7019,1.8441,520.9868
1700000044.0,database-1,0.2297,0.5655,8.4789,281.5723
1700000045.0,frontend-1,0.1578,0.4031,11.7788,215.8828
1700000045.0,order-service-1,0.2813,0.6324,24.3237,169.7839
1700000045.0,payment-service-1,0.2014,0.4177,16.4965,162.7792
1700000045.0,cache-service-1,0.1056,0.6689,2.4937,523.1502
1700000045.0,database-1,0.2931,0.6212,9.3634,277.4304
1700000046.0,frontend-1,0.1436,0.374,12.1788,194.2855
1700000046.0,order-service-1,0.295,0.6253,24.4908,183.3103
1700000046.0,payment-service-1,0.1954,0.4523,18.012,163.1383
1700000046.0,cache-service-1,0.1117,0.7824,2.1548,511.7909
1700000046.0,database-1,0.2155,0.5965,8.9403,310.3916
1700000047.0,frontend-1,0.1542,0.4266,12.7362,212.0031
1700000047.0,order-service-1,0.3087,0.5358,26.0075,156.5552
1700000047.0,payment-service-1,0.2077,0.3405,14.5531,163.1624
1700000047.0,cache-service-1,0.1048,0.6419,1.6439,527.4108
1700000047.0,database-1,0.2355,0.6897,7.9981,304.8964
1700000048.0,frontend-1,0.1823,0.4039,10.4965,198.9027
1700000048.0,order-service-1,0.2989,0.4954,24.2325,174.0625
1700000048.0,payment-service-1,0.2185,0.451,17.4344,159.2567
1700000048.0,cache-service-1,0.1022,0.7308,1.5001,479.1682
1700000048.0,database-1,0.2831,0.5835,6.5832,305.3258
1700000049.0,frontend-1,0.1593,0.3541,12.3442,207.3558
1700000049.0,order-service-1,0.3112,0.5753,20.7872,182.6483
1700000049.0,payment-service-1,0.1939,0.4355,19.7411,170.3549
1700000049.0,cache-service-1,0.1179,0.7657,1.9451,507.0544
1700000049.0,database-1,0.273,0.6048,8.1308,309.885
1700000050.0,frontend-1,0.1488,0.3781,11.3783,206.3391
1700000050.0,order-service-1,0.3001,0.5636,27.0102,177.0013
1700000050.0,payment-service-1,0.2151,0.4614,15.5304,170.0961
1700000050.0,cache-service-1,0.095,0.6172,1.4775,479.5791
1700000050.0,database-1,0.2516,0.589,7.6632,307.4364
1700000051.0,frontend-1,0.1568,0.4095,12.6147,206.1613
1700000051.0,order-service-1,0.2368,0.5354,18.4594,180.2885
1700000051.0,payment-service-1,0.1999,0.4814,20.3753,161.4194
1700000051.0,cache-service-1,0.095,0.7243,1.736,499.9721
1700000051.0,database-1,0.2796,0.5777,8.8057,308.1288
1700000052.0,frontend-1,0.1309,0.4292,13.0478,201.0193
1700000052.0,order-service-1,0.2771,0.5156,23.387,184.3408
1700000052.0,payment-service-1,0.1809,0.4631,15.5165,158.5715
1700000052.0,cache-service-1,0.1011,0.8223,1.3113,529.4403
1700000052.0,database-1,0.2545,0.6164,8.1183,305.3367
1700000053.0,frontend-1,0.1469,0.4436,11.3153,211.3223
1700000053.0,order-service-1,0.2807,0.5476,21.7841,183.6402
1700000053.0,payment-service-1,0.2289,0.4477,17.6062,152.1977
1700000053.0,cache-service-1,0.0977,0.6204,1.5436,504.5357
1700000053.0,database-1,0.2896,0.7124,7.4134,317.2236
1700000054.0,frontend-1,0.1549,0.3955,12.6489,200.6192
1700000054.0,order-service-1,0.3033,0.5337,20.8057,167.651
1700000054.0,payment-service-1,0.2131,0.4417,16.8078,160.0595
1700000054.0,cache-service-1,0.1079,0.709,1.672,524.5259
1700000054.0,database-1,0.2974,0.6198,8.9737,314.9035
1700000055.0,frontend-1,0.1726,0.4184,12.8975,205.1966
1700000055.0,order-service-1,0.2671,0.578,20.9326,173.6432
1700000055.0,payment-service-1,0.2261,0.4752,20.9748,158.0983
1700000055.0,cache-service-1,0.0885,0.688,2.051,501.5798
1700000055.0,database-1,0.284,0.5855,8.352,288.1365
1700000056.0,frontend-1,0.159,0.4001,10.8753,197.6417
1700000056.0,order-service-1,0.2945,0.5392,30.314,179.2124
1700000056.0,payment-service-1,0.1951,0.3871,16.2116,158.1585
1700000056.0,cache-service-1,0.0931,0.7691,1.9175,525.7689
1700000056.0,database-1,0.2519,0.6015,7.9112,300.0456
1700000057.0,frontend-1,0.1844,0.3304,8.9977,194.5683
1700000057.0,order-service-1,0.3004,0.5776,26.4193,176.926
1700000057.0,payment-service-1,0.2204,0.4809,18.3681,166.7386
1700000057.0,cache-service-1,0.1027,0.6719,2.3489,502.2123
1700000057.0,database-1,0.25,0.6589,5.5491,282.9878
1700000058.0,frontend-1,0.1263,0.3891,11.6181,184.9267
1700000058.0,order-service-1,0.2704,0.5156,32.3723,194.4139
1700000058.0,payment-service-1,0.1918,0.4391,15.7016,146.6431
1700000058.0,cache-service-1,0.0988,0.6501,1.9576,467.9959
1700000058.0,database-1,0.2271,0.6059,8.3662,305.0097
1700000059.0,frontend-1,0.1236,0.4256,10.7997,206.3286
1700000059.0,order-service-1,0.2997,0.4949,24.0514,182.9229
1700000059.0,payment-service-1,0.2123,0.4458,21.0636,167.0526
1700000059.0,cache-service-1,0.0974,0.7375,2.9669,539.2097
1700000059.0,database-1,0.2132,0.5629,9.4849,287.3006
1700000060.0,frontend-1,0.1235,0.3854,12.6303,198.976
1700000060.0,order-service-1,0.2805,0.523,22.863,172.9639
1700000060.0,payment-service-1,0.2456,0.4589,19.7735,156.5765
1700000060.0,cache-service-1,0.0981,0.6643,0.6741,472.4398
1700000060.0,database-1,0.1957,0.51,6.8046,315.8995
1700000061.0,frontend-1,0.1491,0.4387,12.6165,207.8256
1700000061.0,order-service-1,0.273,0.571,27.1861,175.3868
1700000061.0,payment-service-1,0.2112,0.467,16.9009,152.1406
1700000061.0,cache-service-1,0.0882,0.7043,2.1635,484.1495
1700000061.0,database-1,0.2508,0.6228,8.6182,318.6226
1700000062.0,frontend-1,0.1755,0.37,14.5254,194.6902
1700000062.0,order-service-1,0.3313,0.5527,23.7636,165.5384
1700000062.0,payment-service-1,0.1966,0.4032,19.9346,170.6175
1700000062.0,cache-service-1,0.092,0.7151,1.6373,487.4303
1700000062.0,database-1,0.2732,0.5985,9.7396,294.2132
1700000063.0,frontend-1,0.17,0.4029,13.1937,195.5284
1700000063.0,order-service-1,0.2985,0.5454,22.4918,185.2967
1700000063.0,payment-service-1,0.213,0.4678,21.0739,170.1454
1700000063.0,cache-service-1,0.0963,0.7187,1.6882,500.4671
1700000063.0,database-1,0.232,0.6648,8.3637,297.3837
1700000064.0,frontend-1,0.1739,0.3349,8.9788,207.9584
1700000064.0,order-service-1,0.3018,0.56,21.0208,179.8141
1700000064.0,payment-service-1,0.2401,0.4747,18.3394,156.9266
1700000064.0,cache-service-1,0.0961,0.5935,2.1288,516.9097
1700000064.0,database-1,0.2027,0.5735,6.8425,288.4158
1700000065.0,frontend-1,0.1511,0.3375,12.9214,207.5386
1700000065.0,order-service-1,0.2925,0.4508,22.0107,189.8632
1700000065.0,payment-service-1,0.1444,0.4396,15.64,165.632
1700000065.0,cache-service-1,0.0932,0.7202,2.2827,536.7245
1700000065.0,database-1,0.2439,0.615,6.5149,314.285
1700000066.0,frontend-1,0.1348,0.3832,11.9666,184.3712
1700000066.0,order-service-1,0.3069,0.5887,25.8788,167.2888
1700000066.0,payment-service-1,0.1975,0.4723,14.244,152.4766
1700000066.0,cache-service-1,0.1088,0.7135,2.206,537.1899
1700000066.0,database-1,0.2641,0.6263,10.7107,297.4343
1700000067.0,frontend-1,0.134,0.4128,12.6585,194.7328
1700000067.0,order-service-1,0.269,0.6424,25.9805,174.1417
1700000067.0,payment-service-1,0.2183,0.4467,17.4942,163.9359
1700000067.0,cache-service-1,0.0871,0.7176,2.9565,509.3236
1700000067.0,database-1,0.2387,0.5797,7.5897,296.9524
1700000068.0,frontend-1,0.1424,0.4275,9.4002,208.62
1700000068.0,order-service-1,0.2886,0.5651,21.619,190.629
1700000068.0,payment-service-1,0.2249,0.4788,14.9705,165.8038
1700000068.0,cache-service-1,0.104,0.6197,1.9879,507.2907
1700000068.0,database-1,0.2667,0.6071,8.2912,317.6833
1700000069.0,frontend-1,0.1745,0.314,11.5238,198.3535
1700000069.0,order-service-1,0.2474,0.5538,28.7463,171.3075
1700000069.0,payment-service-1,0.2067,0.4225,16.6562,170.3418
1700000069.0,cache-service-1,0.0946,0.7231,1.0644,537.2464
1700000069.0,database-1,0.2681,0.5927,8.5755,283.0822
1700000070.0,frontend-1,0.1737,0.3903,11.6939,195.0834
1700000070.0,order-service-1,0.2826,0.5778,25.7677,185.214
1700000070.0,payment-service-1,0.1998,0.4654,17.1623,175.6081
1700000070.0,cache-service-1,0.0843,0.763,2.684,482.9568
1700000070.0,database-1,0.3169,0.6398,8.9711,300.3363
1700000071.0,frontend-1,0.1457,0.3937,12.5858,214.0119
1700000071.0,order-service-1,0.3054,0.5135,27.4733,187.3692
1700000071.0,payment-service-1,0.2131,0.4724,17.4581,153.4971
1700000071.0,cache-service-1,0.0913,0.6182,2.1185,498.331
1700000071.0,database-1,0.2368,0.4818,6.7527,313.4501
1700000072.0,frontend-1,0.1367,0.4108,9.914,214.3871
1700000072.0,order-service-1,0.2957,0.5616,31.9773,192.1315
1700000072.0,payment-service-1,0.1939,0.4322,17.3489,163.5693
1700000072.0,cache-service-1,0.0989,0.6802,2.7336,497.7158
1700000072.0,database-1,0.319,0.6036,9.7853,304.2878
1700000073.0,frontend-1,0.1693,0.3783,10.7194,204.5971
1700000073.0,order-service-1,0.3297,0.5516,21.1408,169.1179
1700000073.0,payment-service-1,0.1715,0.397,18.219,167.8753
1700000073.0,cache-service-1,0.0999,0.587,1.9046,496.744
1700000073.0,database-1,0.3129,0.5417,7.6093,320.4702
1700000074.0,frontend-1,0.159,0.4169,12.1719,203.2994
1700000074.0,order-service-1,0.3233,0.5176,27.6342,169.016
1700000074.0,payment-service-1,0.2066,0.4554,16.7674,159.8412
1700000074.0,cache-service-1,0.0938,0.6464,1.8232,477.9202
1700000074.0,database-1,0.2597,0.554,8.712,285.8223
1700000075.0,frontend-1,0.1387,0.3813,13.9877,203.3029
1700000075.0,order-service-1,0.2936,0.5699,18.6784,179.6549
1700000075.0,payment-service-1,0.24,0.454,18.1358,163.8369
1700000075.0,cache-service-1,0.109,0.6001,1.1588,504.2058
1700000075.0,database-1,0.2286,0.6525,7.6848,276.7856
1700000076.0,frontend-1,0.1246,0.3175,11.6488,198.1162
1700000076.0,order-service-1,0.2873,0.5932,28.5956,178.6369
1700000076.0,payment-service-1,0.1573,0.4685,19.1107,162.1657
1700000076.0,cache-service-1,0.1098,0.6418,3.0044,480.8114
1700000076.0,database-1,0.2725,0.5325,7.0697,318.1964
1700000077.0,frontend-1,0.1448,0.4252,12.3554,198.9504
1700000077.0,order-service-1,0.3409,0.5405,19.6578,173.5741
1700000077.0,payment-service-1,0.211,0.4619,14.8659,154.9296
1700000077.0,cache-service-1,0.0942,0.6817,1.312,487.4326
1700000077.0,database-1,0.2281,0.6309,8.8091,298.2503
1700000078.0,frontend-1,0.1422,0.4042,10.7751,188.5317
1700000078.0,order-service-1,0.2718,0.5246,21.5096,181.2965
1700000078.0,payment-service-1,0.2146,0.4024,18.0503,158.4604
1700000078.0,cache-service-1,0.1034,0.6994,1.2732,474.7522
1700000078.0,database-1,0.2509,0.6412,5.7858,304.1487
1700000079.0,frontend-1,0.1738,0.3954,12.8253,192.9693
1700000079.0,order-service-1,0.2964,0.4852,17.967,187.5421
1700000079.0,payment-service-1,0.1803,0.4363,15.2271,150.1302
1700000079.0,cache-service-1,0.0983,0.6635,2.189,509.0508
1700000079.0,database-1,0.2596,0.6095,9.5778,287.1889
1700000080.0,frontend-1,0.1489,0.434,13.8968,185.7824
1700000080.0,order-service-1,0.2906,0.6043,26.5242,181.5621
1700000080.0,payment-service-1,0.1956,0.4385,18.5764,158.2334
1700000080.0,cache-service-1,0.0996,0.7039,1.661,510.6426
1700000080.0,database-1,0.3374,0.5289,8.324,290.8777
1700000081.0,frontend-1,0.1615,0.4014,13.1428,211.7551
1700000081.0,order-service-1,0.3058,0.5953,17.9671,192.7236
1700000081.0,payment-service-1,0.2075,0.4823,15.5602,154.1846
1700000081.0,cache-service-1,0.1015,0.6991,2.1415,521.6903
1700000081.0,database-1,0.197,0.639,8.0083,297.5546
1700000082.0,frontend-1,0.1206,0.4151,8.3788,206.4839
1700000082.0,order-service-1,0.2552,0.5521,24.6425,189.3563
1700000082.0,payment-service-1,0.1964,0.4292,16.9868,168.9102
1700000082.0,cache-service-1,0.1054,0.6807,1.8818,468.6565
1700000082.0,database-1,0.2617,0.5296,8.7518,301.5435
1700000083.0,frontend-1,0.1977,0.367,11.846,217.9829
1700000083.0,order-service-1,0.3357,0.5222,25.6719,180.016
1700000083.0,payment-service-1,0.2056,0.429,17.8214,148.8136
1700000083.0,cache-service-1,0.1014,0.7225,1.8863,467.699
1700000083.0,database-1,0.2797,0.6146,7.274,296.6328
1700000084.0,frontend-1,0.12,0.3692,11.1933,212.2842
1700000084.0,order-service-1,0.2808,0.5756,23.3851,181.9836
1700000084.0,payment-service-1,0.1972,0.4762,16.9304,148.9923
1700000084.0,cache-service-1,0.0862,0.6734,1.3755,508.2042
1700000084.0,database-1,0.236,0.695,6.2623,302.4436
1700000085.0,frontend-1,0.1274,0.3852,12.2121,176.7463
1700000085.0,order-service-1,0.3071,0.6261,23.6397,182.0785
