timestamp,instance,cpu,memory,latency_ms,rps
1700000006.0,payment-service-1,0.1983,0.4421,20.4372,168.5349
1700000007.0,cache-service-1,0.1066,0.7273,1.9841,524.7534
1700000007.0,database-1,0.2398,0.6184,9.1724,294.3865
1700000007.0,frontend-1,0.1569,0.3914,10.3243,191.6739
1700000007.0,order-service-1,0.2834,0.5374,24.6921,189.2562
1700000007.0,payment-service-1,0.1973,0.4423,19.187,158.737
1700000008.0,cache-service-1,0.1004,0.7053,2.083,489.4795
1700000008.0,database-1,0.2467,0.6109,7.6849,297.6618
1700000008.0,frontend-1,0.1521,0.4032,11.5969,203.2387
1700000008.0,order-service-1,0.2996,0.5354,26.5665,175.2078
1700000008.0,payment-service-1,0.2304,0.4524,17.4629,163.9957
1700000009.0,cache-service-1,0.1072,0.721,2.0578,515.8424
1700000009.0,database-1,0.2586,0.6009,6.7825,300.1129
1700000009.0,frontend-1,0.1307,0.3928,13.6216,201.0144
1700000009.0,order-service-1,0.2992,0.5403,22.8397,176.2493
1700000009.0,payment-service-1,0.186,0.4295,19.8354,167.8811
1700000010.0,cache-service-1,0.0968,0.7106,1.7511,505.0606
1700000010.0,database-1,0.2325,0.6108,8.0315,288.3963
1700000010.0,frontend-1,0.154,0.4131,11.9893,199.666
1700000010.0,order-service-1,0.2999,0.5512,28.0877,186.8918
1700000010.0,payment-service-1,0.1788,0.4607,17.606,167.9288
1700000011.0,cache-service-1,0.1022,0.7133,1.894,479.6661
1700000011.0,database-1,0.2528,0.6114,8.5766,306.9075
1700000011.0,frontend-1,0.1516,0.4056,10.9888,199.0369
1700000011.0,order-service-1,0.2764,0.5492,24.1792,180.1924
1700000011.0,payment-service-1,0.2103,0.4504,12.7329,166.5029
1700000012.0,cache-service-1,0.1007,0.7106,1.8378,512.1589
1700000012.0,database-1,0.269,0.5803,8.9707,291.4061
1700000012.0,frontend-1,0.1441,0.3999,14.4867,189.0228
1700000012.0,order-service-1,0.2901,0.5503,26.5869,179.2866
1700000012.0,payment-service-1,0.2041,0.4405,19.3619,164.9882
1700000013.0,cache-service-1,0.0944,0.6887,2.0761,504.753
1700000013.0,database-1,0.2564,0.5851,7.6713,295.422
1700000013.0,frontend-1,0.1601,0.3991,11.3734,194.4404
1700000013.0,order-service-1,0.2998,0.563,21.0575,180.5492
1700000013.0,payment-service-1,0.205,0.4679,19.209,166.4801
1700000014.0,cache-service-1,0.1002,0.6802,1.7104,488.9114
1700000014.0,database-1,0.2515,0.5963,7.6112,316.2842
1700000014.0,frontend-1,0.1318,0.3914,14.8774,201.7729
1700000014.0,order-service-1,0.2896,0.5374,26.9911,183.7227
1700000014.0,payment-service-1,0.208,0.4381,18.2158,158.8546
1700000015.0,cache-service-1,0.1022,0.6769,2.1167,522.9941
1700000015.0,database-1,0.2325,0.6104,9.3401,307.9311
1700000015.0,frontend-1,0.1495,0.401,11.3441,201.2785
1700000015.0,order-service-1,0.2841,0.5505,22.8547,172.037
1700000015.0,payment-service-1,0.2151,0.4331,21.2416,149.3907
1700000016.0,cache-service-1,0.1047,0.7026,1.6717,492.2304
1700000016.0,database-1,0.237,0.5884,8.7111,289.2434
1700000016.0,frontend-1,0.1354,0.409,12.4697,199.9926
1700000016.0,order-service-1,0.2956,0.5577,25.9343,179.3576
1700000016.0,payment-service-1,0.194,0.4598,20.6509,162.2799
1700000017.0,cache-service-1,0.1152,0.7032,2.0376,523.1248
1700000017.0,database-1,0.2537,0.6032,7.7109,304.388
1700000017.0,frontend-1,0.1372,0.3941,10.6844,186.6901
1700000017.0,order-service-1,0.3166,0.5463,22.7642,182.0813
1700000017.0,payment-service-1,0.1874,0.4582,20.5745,153.0276
1700000018.0,cache-service-1,0.106,0.7029,2.2306,503.0422
1700000018.0,database-1,0.2393,0.5806,7.0979,295.4235
1700000018.0,frontend-1,0.158,0.4052,12.3712,208.9542
1700000018.0,order-service-1,0.272,0.5369,22.1031,180.388
1700000018.0,payment-service-1,0.1831,0.4447,20.504,164.8884
1700000019.0,cache-service-1,0.1079,0.692,1.7921,504.2009
1700000019.0,database-1,0.2384,0.599,7.8968,304.9608
1700000019.0,frontend-1,0.161,0.4113,13.1532,198.8219
1700000019.0,order-service-1,0.3102,0.5459,22.7199,171.7344
1700000019.0,payment-service-1,0.1943,0.4547,19.2809,160.2895
1700000020.0,cache-service-1,0.103,0.6922,2.3419,502.6143
1700000020.0,database-1,0.2462,0.6084,7.8942,303.2934
1700000020.0,frontend-1,0.1615,0.3937,11.699,199.1091
1700000020.0,order-service-1,0.3012,0.5716,27.4036,187.3939
1700000020.0,payment-service-1,0.1746,0.455,18.6119,162.9164
1700000021.0,cache-service-1,0.1004,0.6915,2.157,497.9915
1700000021.0,database-1,0.2507,0.5935,7.8853,305.3772
1700000021.0,frontend-1,0.1567,0.4002,12.1764,199.1405
1700000021.0,order-service-1,0.3144,0.5458,24.4074,180.8988
1700000021.0,payment-service-1,0.1962,0.4532,21.0949,160.241
1700000022.0,cache-service-1,0.1077,0.7141,2.05,511.545
1700000022.0,database-1,0.2691,0.5906,8.6294,311.9601
1700000022.0,frontend-1,0.145,0.4115,12.8947,195.58
1700000022.0,order-service-1,0.3081,0.5351,22.1034,172.1711
1700000022.0,payment-service-1,0.2033,0.4471,16.7227,157.6881
1700000023.0,cache-service-1,0.0998,0.6959,1.9075,503.0019
1700000023.0,database-1,0.2385,0.5939,8.9634,303.4793
1700000023.0,frontend-1,0.1366,0.4128,11.0104,210.2062
1700000023.0,order-service-1,0.302,0.5611,20.6197,175.9442
1700000023.0,payment-service-1,0.1938,0.4451,16.6135,157.0254
1700000024.0,cache-service-1,0.0995,0.6916,1.9721,505.1192
1700000024.0,database-1,0.2279,0.5972,7.225,299.1463
1700000024.0,frontend-1,0.1546,0.3888,11.5376,205.5336
1700000024.0,order-service-1,0.3157,0.5442,27.2397,181.6108
1700000024.0,payment-service-1,0.2006,0.4455,18.4952,163.2725
1700000025.0,cache-service-1,0.0967,0.7066,1.7702,482.3617
1700000025.0,database-1,0.2569,0.5974,7.3552,303.1401
1700000025.0,frontend-1,0.1553,0.4004,13.7622,195.9136
1700000025.0,order-service-1,0.2903,0.5601,22.5066,183.8497
1700000025.0,payment-service-1,0.184,0.4411,17.6906,158.0666
1700000026.0,cache-service-1,0.1076,0.6867,1.9938,502.3541
1700000026.0,database-1,0.2487,0.6136,7.5488,295.3923
1700000026.0,frontend-1,0.1427,0.407,12.3135,201.6587
1700000026.0,order-service-1,0.3032,0.5379,26.2456,181.7345
1700000026.0,payment-service-1,0.2142,0.4538,16.6136,158.5845
1700000027.0,cache-service-1,0.1089,0.6835,1.7329,503.6791
1700000027.0,database-1,0.268,0.601,7.0836,319.5812
1700000027.0,frontend-1,0.1444,0.4066,13.7279,200.6381
1700000027.0,order-service-1,0.3091,0.5662,21.8616,184.2679
1700000027.0,payment-service-1,0.2118,0.4613,17.2839,162.2155
1700000028.0,cache-service-1,0.0972,0.6919,1.8182,509.4949
1700000028.0,database-1,0.2526,0.6136,6.1293,292.2047
1700000028.0,frontend-1,0.1525,0.4138,11.173,189.6301
1700000028.0,order-service-1,0.2917,0.5494,27.0867,186.2037
1700000028.0,payment-service-1,0.2074,0.4495,21.7913,156.9141
1700000029.0,cache-service-1,0.1002,0.7088,1.9074,497.283
1700000029.0,database-1,0.2585,0.5899,7.8916,299.0748
1700000029.0,frontend-1,0.1672,0.4069,11.2615,204.8507
1700000029.0,order-service-1,0.2854,0.5554,21.1367,184.2857
1700000029.0,payment-service-1,0.1992,0.439,18.8883,164.3886
1700000030.0,cache-service-1,0.1023,0.7036,1.7594,513.1938
1700000030.0,database-1,0.2245,0.5943,9.6193,288.5232
1700000030.0,frontend-1,0.1375,0.3934,12.5348,199.9555
1700000030.0,order-service-1,0.3157,0.5513,22.604,185.265
1700000030.0,payment-service-1,0.1951,0.4565,20.5691,162.7091
1700000031.0,cache-service-1,0.1067,0.6844,1.9319,503.8437
1700000031.0,database-1,0.2366,0.6165,9.0305,304.9123
1700000031.0,frontend-1,0.155,0.3997,10.861,196.9285
1700000031.0,order-service-1,0.2976,0.5535,24.9047,181.981
1700000031.0,payment-service-1,0.188,0.4442,18.4693,164.9705
1700000032.0,cache-service-1,0.0925,0.7059,2.1622,500.5329
1700000032.0,database-1,0.2522,0.5965,8.049,297.6139
1700000032.0,frontend-1,0.1397,0.4114,12.4942,197.5445
1700000032.0,order-service-1,0.3209,0.5482,26.8172,171.7739
1700000032.0,payment-service-1,0.1952,0.4604,20.7655,169.292
1700000033.0,cache-service-1,0.1075,0.7261,1.8877,481.0667
1700000033.0,database-1,0.222,0.6026,7.8997,314.508
1700000033.0,frontend-1,0.1492,0.4137,10.2835,211.1184
1700000033.0,order-service-1,0.3007,0.5662,27.7353,176.0477
1700000033.0,payment-service-1,0.2102,0.4458,19.8174,163.4158
1700000034.0,cache-service-1,0.1028,0.6996,1.9784,502.9394
1700000034.0,database-1,0.2219,0.6133,8.0461,303.1535
1700000034.0,frontend-1,0.1441,0.4035,11.6082,210.2292
1700000034.0,order-service-1,0.281,0.5651,23.3384,182.6518
1700000034.0,payment-service-1,0.1988,0.4425,14.5423,164.136
1700000035.0,cache-service-1,0.0921,0.6952,2.2846,521.7794
1700000035.0,database-1,0.2551,0.582,7.9877,301.6593
1700000035.0,frontend-1,0.1448,0.4116,12.414,202.5392
1700000035.0,order-service-1,0.3,0.5362,22.9451,175.3036
1700000035.0,payment-service-1,0.2132,0.4513,19.0018,162.4841
1700000036.0,cache-service-1,0.1025,0.7248,2.1906,506.0931
1700000036.0,database-1,0.2532,0.6187,6.6489,313.0066
1700000036.0,frontend-1,0.1469,0.4048,11.8068,200.8549
1700000036.0,order-service-1,0.2979,0.5113,22.4076,176.0311
1700000036.0,payment-service-1,0.1875,0.4338,19.042,155.3393
1700000037.0,cache-service-1,0.1008,0.7174,1.7928,497.9437
1700000037.0,database-1,0.2647,0.5967,7.729,281.1531
1700000037.0,frontend-1,0.1603,0.3982,10.41,205.1535
1700000037.0,order-service-1,0.2938,0.5493,23.3733,183.9837
1700000037.0,payment-service-1,0.2067,0.4458,18.0387,167.4333
1700000038.0,cache-service-1,0.1008,0.6936,2.2808,490.2924
1700000038.0,database-1,0.2509,0.5855,7.2988,294.9985
1700000038.0,frontend-1,0.1541,0.4083,11.4683,204.5007
1700000038.0,order-service-1,0.2986,0.5577,23.037,181.4823
1700000038.0,payment-service-1,0.1985,0.4512,22.5005,161.441
1700000039.0,cache-service-1,0.1071,0.7153,1.6983,506.4099
1700000039.0,database-1,0.2637,0.5817,7.3757,331.16
1700000039.0,frontend-1,0.1509,0.3968,12.0831,195.1053
1700000039.0,order-service-1,0.3022,0.5529,24.3815,187.8534
1700000039.0,payment-service-1,0.2175,0.4597,16.6826,157.6922
1700000040.0,cache-service-1,0.0935,0.7061,1.9127,492.1629
1700000040.0,database-1,0.2419,0.6032,8.1492,289.912
1700000040.0,frontend-1,0.1616,0.4016,10.4002,205.2832
1700000040.0,order-service-1,0.2876,0.5704,28.4376,183.1181
1700000040.0,payment-service-1,0.2237,0.4423,18.6142,158.9073
1700000041.0,cache-service-1,0.0957,0.6825,2.2306,496.8974
1700000041.0,database-1,0.2385,0.5941,10.513,300.5459
1700000041.0,frontend-1,0.145,0.3985,13.4635,199.5023
1700000041.0,order-service-1,0.2976,0.5495,23.7517,178.735
1700000041.0,payment-service-1,0.2141,0.4482,17.886,146.1697
1700000042.0,cache-service-1,0.1036,0.7176,1.8665,507.3644
1700000042.0,database-1,0.2366,0.604,8.2978,279.9759
1700000042.0,frontend-1,0.1583,0.4106,11.8375,193.4854
1700000042.0,order-service-1,0.3,0.5485,27.3591,179.7557
1700000042.0,payment-service-1,0.1988,0.4592,19.2174,160.5576
1700000043.0,cache-service-1,0.0967,0.6897,1.8699,488.3337
1700000043.0,database-1,0.2457,0.6146,7.7531,298.0481
1700000043.0,frontend-1,0.1348,0.4086,11.5965,204.0667
1700000043.0,order-service-1,0.3081,0.5432,26.3378,172.1746
1700000043.0,payment-service-1,0.1935,0.4639,16.3873,162.2857
1700000044.0,cache-service-1,0.1003,0.6895,2.3064,498.7206
1700000044.0,database-1,0.2601,0.6254,6.8265,299.5417
1700000044.0,frontend-1,0.1572,0.3995,13.4548,204.0108
1700000044.0,order-service-1,0.3039,0.5556,23.0576,171.6694
1700000044.0,payment-service-1,0.1818,0.4527,16.2086,166.6075
1700000045.0,cache-service-1,0.094,0.6755,1.5949,521.3499
1700000045.0,database-1,0.2507,0.6068,7.0079,314.0584
1700000045.0,frontend-1,0.1387,0.3997,11.4556,206.2837
1700000045.0,order-service-1,0.2827,0.5453,24.1967,179.5956
1700000045.0,payment-service-1,0.2001,0.4566,19.719,158.4444
1700000046.0,cache-service-1,0.0993,0.7025,2.0811,498.6146
1700000046.0,database-1,0.257,0.6038,8.6669,294.5203
1700000046.0,frontend-1,0.1518,0.3956,9.8749,195.873
1700000046.0,order-service-1,0.3027,0.5446,22.5587,183.77
1700000046.0,payment-service-1,0.2125,0.4563,19.2889,153.7268
1700000047.0,cache-service-1,0.1028,0.7235,2.2691,501.7981
1700000047.0,database-1,0.2651,0.5974,7.7556,304.5122
1700000047.0,frontend-1,0.1535,0.3953,11.8112,206.6626
1700000047.0,order-service-1,0.2932,0.5521,25.9052,185.4892
1700000047.0,payment-service-1,0.1996,0.453,20.2305,157.9099
1700000048.0,cache-service-1,0.097,0.6809,2.1553,493.4751
1700000048.0,database-1,0.2436,0.5789,7.6714,291.6003
1700000048.0,frontend-1,0.1479,0.3975,12.0647,209.8839
1700000048.0,order-service-1,0.284,0.5494,23.6623,178.5668
1700000048.0,payment-service-1,0.202,0.4582,18.2707,161.2537
1700000049.0,cache-service-1,0.1035,0.7029,1.9274,500.8467
1700000049.0,database-1,0.2525,0.5821,8.6736,302.336
1700000049.0,frontend-1,0.1559,0.4025,10.66,196.7069
1700000049.0,order-service-1,0.3013,0.5379,28.1818,174.2069
1700000049.0,payment-service-1,0.2172,0.4535,19.1968,154.9381
1700000050.0,cache-service-1,0.0991,0.6966,2.2955,531.1531
1700000050.0,database-1,0.2738,0.5731,8.162,290.3141
1700000050.0,frontend-1,0.1506,0.3979,10.2648,194.0203
1700000050.0,order-service-1,0.3118,0.5503,23.8747,181.439
1700000050.0,payment-service-1,0.1912,0.4568,17.6468,165.6861
1700000051.0,cache-service-1,0.0911,0.7068,1.9486,482.29
1700000051.0,database-1,0.24,0.6025,8.5877,297.5587
1700000051.0,frontend-1,0.1498,0.3975,11.5774,212.0088
1700000051.0,order-service-1,0.3127,0.5683,24.4131,182.9228
1700000051.0,payment-service-1,0.2003,0.4605,18.7296,168.2254
1700000052.0,cache-service-1,0.1016,0.6969,1.8391,493.53
1700000052.0,database-1,0.261,0.5958,8.1701,307.9675
1700000052.0,frontend-1,0.1601,0.3926,11.8228,193.4338
1700000052.0,order-service-1,0.3039,0.5504,25.6869,173.8533
1700000052.0,payment-service-1,0.1965,0.4359,19.2056,157.945
1700000053.0,cache-service-1,0.0971,0.7047,2.1414,492.9623
1700000053.0,database-1,0.2509,0.6037,7.7964,292.1299
1700000053.0,frontend-1,0.1452,0.4059,12.2523,193.4974
1700000053.0,order-service-1,0.293,0.5572,25.0268,175.8614
1700000053.0,payment-service-1,0.1887,0.4514,20.8622,159.1456
1700000054.0,cache-service-1,0.0958,0.6879,2.1852,471.0869
1700000054.0,database-1,0.2435,0.5985,7.4797,317.2735
1700000054.0,frontend-1,0.1511,0.4007,13.1291,199.4214
1700000054.0,order-service-1,0.2748,0.552,23.7039,176.7399
1700000054.0,payment-service-1,0.2115,0.4421,17.9653,159.7815
1700000055.0,cache-service-1,0.1012,0.7271,1.8217,498.5965
1700000055.0,database-1,0.2626,0.6001,7.418,295.5923
1700000055.0,frontend-1,0.158,0.39,13.9213,210.2163
1700000055.0,order-service-1,0.3011,0.5538,26.068,178.2466
1700000055.0,payment-service-1,0.2032,0.4319,15.1024,155.6731
1700000056.0,cache-service-1,0.0965,0.7062,2.0314,510.8523
1700000056.0,database-1,0.2496,0.5998,8.3238,292.7154
1700000056.0,frontend-1,0.1434,0.395,10.3562,196.7684
1700000056.0,order-service-1,0.2959,0.5386,22.8244,176.6323
1700000056.0,payment-service-1,0.21,0.4609,16.5206,164.6286
1700000057.0,cache-service-1,0.0994,0.6856,1.9413,488.9366
1700000057.0,database-1,0.2402,0.5833,8.0392,285.9491
1700000057.0,frontend-1,0.1446,0.4032,13.8622,198.6215
1700000057.0,order-service-1,0.2996,0.5563,24.287,185.9849
1700000057.0,payment-service-1,0.1772,0.4516,16.2838,159.9597
1700000058.0,cache-service-1,0.1053,0.6983,1.8864,498.8249
1700000058.0,database-1,0.2426,0.599,7.5671,291.9933
1700000058.0,frontend-1,0.1389,0.4029,11.4061,191.5131
1700000058.0,order-service-1,0.2797,0.5485,22.4108,179.779
1700000058.0,payment-service-1,0.2082,0.4749,18.2178,166.1247
1700000059.0,cache-service-1,0.0917,0.6888,1.9953,503.3027
1700000059.0,database-1,0.2294,0.6093,8.264,301.3237
1700000059.0,frontend-1,0.1519,0.3947,12.8898,199.9969
1700000059.0,order-service-1,0.2924,0.5535,22.075,176.9111
1700000059.0,payment-service-1,0.1942,0.4503,17.078,160.0471
1700000060.0,cache-service-1,0.0928,0.6816,2.0492,496.9049
1700000060.0,database-1,0.2391,0.601,8.1116,306.9973
1700000060.0,frontend-1,0.1519,0.3933,11.9067,205.0953
1700000060.0,order-service-1,0.3063,0.5422,27.4617,175.7383
1700000060.0,payment-service-1,0.197,0.4337,17.9087,160.7909
1700000061.0,cache-service-1,0.0984,0.698,1.8395,505.201
1700000061.0,database-1,0.2422,0.6049,8.2156,299.6381
1700000061.0,frontend-1,0.1515,0.4014,11.7139,191.0792
1700000061.0,order-service-1,0.3216,0.5725,25.5139,176.0358
1700000061.0,payment-service-1,0.202,0.4385,18.9029,167.234
1700000062.0,cache-service-1,0.1023,0.7071,1.6374,495.44
1700000062.0,database-1,0.2351,0.6189,7.9448,297.617
1700000062.0,frontend-1,0.154,0.4082,12.761,196.1723
1700000062.0,order-service-1,0.3059,0.5562,24.4428,183.9362
1700000062.0,payment-service-1,0.1938,0.4554,20.0575,162.3832
1700000063.0,cache-service-1,0.0963,0.7076,2.1816,511.7029
1700000063.0,database-1,0.2405,0.601,8.1538,327.145
1700000063.0,frontend-1,0.1559,0.3994,13.5031,199.6658
1700000063.0,order-service-1,0.3023,0.5686,28.4516,182.533
1700000063.0,payment-service-1,0.1946,0.426,18.4992,156.4642
1700000064.0,cache-service-1,0.1059,0.7174,1.7899,483.6831
1700000064.0,database-1,0.2467,0.6029,8.8183,289.88
1700000064.0,frontend-1,0.1357,0.3983,11.4893,199.5826
1700000064.0,order-service-1,0.321,0.5449,27.5137,179.0034
1700000064.0,payment-service-1,0.2049,0.4577,17.8577,152.6908
1700000065.0,cache-service-1,0.0952,0.6976,1.7065,480.2678
1700000065.0,database-1,0.2434,0.5881,8.5484,305.9099
1700000065.0,frontend-1,0.1314,0.4043,11.105,198.6323
1700000065.0,order-service-1,0.3198,0.5512,24.2959,175.4662
1700000065.0,payment-service-1,0.2013,0.455,19.4622,157.8133
1700000066.0,cache-service-1,0.1096,0.6991,2.3579,502.1034
1700000066.0,database-1,0.2712,0.6197,7.4308,299.2628
1700000066.0,frontend-1,0.1493,0.4063,11.0709,193.7521
1700000066.0,order-service-1,0.3454,0.559,28.1202,181.6651
1700000066.0,payment-service-1,0.2046,0.4578,18.7556,159.5836
1700000067.0,cache-service-1,0.0992,0.7211,1.8894,511.711
1700000067.0,database-1,0.2527,0.5988,8.7583,297.2179
1700000067.0,frontend-1,0.1352,0.4077,12.3208,202.7776
1700000067.0,order-service-1,0.3178,0.5499,28.3761,179.0213
1700000067.0,payment-service-1,0.2224,0.4398,18.0272,158.7299
1700000068.0,cache-service-1,0.0938,0.6862,1.9962,473.6464
1700000068.0,database-1,0.249,0.608,7.0498,292.1089
1700000068.0,frontend-1,0.1385,0.3954,11.6479,194.4238
1700000068.0,order-service-1,0.2874,0.5504,25.6082,172.9486
1700000068.0,payment-service-1,0.1936,0.4426,14.9141,159.1509
1700000069.0,cache-service-1,0.1015,0.7016,1.8041,514.4414
1700000069.0,database-1,0.2588,0.5904,7.6495,306.7862
1700000069.0,frontend-1,0.1456,0.4081,13.6793,199.0278
1700000069.0,order-service-1,0.2995,0.5494,28.0253,184.1463
1700000069.0,payment-service-1,0.1892,0.4373,16.7432,158.0298
1700000070.0,cache-service-1,0.0946,0.711,2.0007,512.2411
1700000070.0,database-1,0.2614,0.5885,9.5404,313.6566
1700000070.0,frontend-1,0.148,0.3927,10.9471,202.6422
1700000070.0,order-service-1,0.2909,0.5524,29.2102,179.161
1700000070.0,payment-service-1,0.1958,0.4531,18.4037,154.7783
1700000071.0,cache-service-1,0.0908,0.696,1.8983,491.1589
1700000071.0,database-1,0.2492,0.6044,7.2554,305.7284
1700000071.0,frontend-1,0.1431,0.398,12.145,203.9099
1700000071.0,order-service-1,0.3173,0.5539,24.6866,181.8325
1700000071.0,payment-service-1,0.2032,0.4437,17.8928,158.2124
1700000072.0,cache-service-1,0.1011,0.676,1.7065,466.3875
1700000072.0,database-1,0.259,0.5943,7.9355,282.0986
1700000072.0,frontend-1,0.1536,0.4013,13.5083,208.6133
1700000072.0,order-service-1,0.3051,0.5507,25.6767,179.2023
1700000072.0,payment-service-1,0.1966,0.4495,18.2754,156.088
1700000073.0,cache-service-1,0.0981,0.725,1.8863,493.0338
1700000073.0,database-1,0.2548,0.5884,7.6434,286.4313
1700000073.0,frontend-1,0.1489,0.392,9.4582,201.8767
1700000073.0,order-service-1,0.3099,0.5467,29.4333,170.4365
1700000073.0,payment-service-1,0.1838,0.4501,19.5578,158.984
1700000074.0,cache-service-1,0.0975,0.6839,2.3521,490.2964
1700000074.0,database-1,0.2571,0.6019,6.7993,306.9799
1700000074.0,frontend-1,0.1446,0.4027,12.5596,198.4638
1700000074.0,order-service-1,0.3249,0.5647,24.6864,184.2655
1700000074.0,payment-service-1,0.2122,0.4658,17.3754,169.7331
1700000075.0,cache-service-1,0.0953,0.6826,2.1258,484.828
1700000075.0,database-1,0.271,0.5767,7.9614,305.3443
1700000075.0,frontend-1,0.137,0.4081,10.1766,201.6956
1700000075.0,order-service-1,0.3025,0.552,26.9881,184.1721
1700000075.0,payment-service-1,0.1912,0.441,18.0728,151.6614
1700000076.0,cache-service-1,0.1064,0.6966,2.4621,507.7582
1700000076.0,database-1,0.2416,0.587,8.9924,270.1214
1700000076.0,frontend-1,0.1462,0.4166,11.8533,203.787
1700000076.0,order-service-1,0.2991,0.5556,22.7891,180.177
1700000076.0,payment-service-1,0.2121,0.4495,18.1527,165.6847
1700000077.0,cache-service-1,0.1051,0.7022,1.8297,482.9543
1700000077.0,database-1,0.2522,0.5998,9.3706,328.3863
1700000077.0,frontend-1,0.1622,0.3958,11.6178,190.1152
1700000077.0,order-service-1,0.3037,0.5526,27.2947,174.7099
1700000077.0,payment-service-1,0.2027,0.4497,19.7192,152.8744
1700000078.0,cache-service-1,0.1064,0.6998,1.9801,480.7471
1700000078.0,database-1,0.2467,0.6028,7.7333,301.007
1700000078.0,frontend-1,0.1407,0.3992,10.7721,188.1941
1700000078.0,order-service-1,0.2777,0.5459,25.7151,180.0124
1700000078.0,payment-service-1,0.213,0.4525,17.9993,157.2449
1700000079.0,cache-service-1,0.1024,0.6981,1.6085,498.1992
1700000079.0,database-1,0.2489,0.5978,10.181,305.2358
1700000079.0,frontend-1,0.1561,0.4048,11.4015,201.2688
1700000079.0,order-service-1,0.3035,0.5528,23.0737,181.6245
1700000079.0,payment-service-1,0.1964,0.4387,16.0537,157.786
1700000080.0,cache-service-1,0.0994,0.6808,1.6715,483.9573
1700000080.0,database-1,0.2423,0.6176,8.3362,278.9007
1700000080.0,frontend-1,0.1454,0.4005,13.1836,198.9228
1700000080.0,order-service-1,0.326,0.5415,30.0819,177.8091
1700000080.0,payment-service-1,0.1988,0.453,16.9671,154.5244
1700000081.0,cache-service-1,0.102,0.7027,2.312,512.7977
1700000081.0,database-1,0.242,0.6065,7.3247,284.7693
1700000081.0,frontend-1,0.1477,0.3947,11.0611,205.2531
1700000081.0,order-service-1,0.2978,0.5385,23.473,180.743
1700000081.0,payment-service-1,0.1779,0.4531,18.1742,161.6551
1700000082.0,cache-service-1,0.106,0.7162,1.8831,514.948
1700000082.0,database-1,0.251,0.5843,7.8856,297.5413
1700000082.0,frontend-1,0.1528,0.3927,10.8677,201.25
1700000082.0,order-service-1,0.2875,0.5438,23.0269,181.3387
1700000082.0,payment-service-1,0.2011,0.4451,12.62,162.7267
1700000083.0,cache-service-1,0.0947,0.7002,1.8758,470.6471
1700000083.0,database-1,0.255,0.5921,7.8237,299.85
1700000083.0,frontend-1,0.1664,0.3949,11.4668,195.2168
1700000083.0,order-service-1,0.2935,0.5516,24.0076,180.2159
1700000083.0,payment-service-1,0.1984,0.4478,17.4614,171.2953
1700000084.0,cache-service-1,0.0954,0.6988,1.7861,508.3628
1700000084.0,database-1,0.2571,0.5971,7.1352,305.6597
1700000084.0,frontend-1,0.1587,0.3863,10.9468,198.6574
1700000084.0,order-service-1,0.298,0.5494,26.4657,177.8556
1700000084.0,payment-service-1,0.1988,0.4554,17.3388,166.8093
1700000085.0,cache-service-1,0.1007,0.7143,2.0673,512.5929
1700000085.0,database-1,0.2518,0.6032,8.4591,297.2776
1700000085.0,frontend-1,0.1628,0.3958,13.6441,199.0037
